id,doi,title,publication_year,topics,display_name,authorships,cited_by_count,keywords,grants,subfield,source,target,source_field,target_field
https://openalex.org/W2091785129,https://doi.org/10.1016/0010-0285(73)90004-2,Perception in chess,1973,"b'[{""id"":""https://openalex.org/T11516"",""display_name"":""Visual and Cognitive Learning Processes"",""score"":0.995,""subfield"":{""id"":""https://openalex.org/subfields/3205"",""display_name"":""Experimental and Cognitive Psychology""},""field"":{""id"":""https://openalex.org/fields/32"",""display_name"":""Psychology""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T10813"",""display_name"":""Sport Psychology and Performance"",""score"":0.9853,""subfield"":{""id"":""https://openalex.org/subfields/3204"",""display_name"":""Developmental and Educational Psychology""},""field"":{""id"":""https://openalex.org/fields/32"",""display_name"":""Psychology""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T10799"",""display_name"":""Data Visualization and Analytics"",""score"":0.9582,""subfield"":{""id"":""https://openalex.org/subfields/1707"",""display_name"":""Computer Vision and Pattern Recognition""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Perception in chess,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5020771364"",""display_name"":""William G. Chase"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""William G. Chase"",""raw_affiliation_strings"":[""Carnegie Mellon University, U.S.A.#TAB#""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University, U.S.A.#TAB#"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie Mellon University, U.S.A.#TAB#""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University, U.S.A.#TAB#"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",4217,b'[]',b'[]',"b'[""Experimental and Cognitive Psychology"",""Developmental and Educational Psychology"",""Computer Vision and Pattern Recognition""]'",Management Science and Operations Research,Sociology and Political Science,Decision Sciences,Social Sciences
https://openalex.org/W2041656211,https://doi.org/10.1037/0033-295x.87.3.215,Verbal reports as data.,1980,"b'[{""id"":""https://openalex.org/T12031"",""display_name"":""Speech and dialogue systems"",""score"":0.9119,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Verbal reports as data.,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5033303691"",""display_name"":""K. Anders Ericsson"",""orcid"":""https://orcid.org/0000-0002-3763-8089""},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""K. Anders Ericsson"",""raw_affiliation_strings"":[""Carnegie Mellon U.;""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon U.;"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",4213,b'[]',b'[]',"b'[""Artificial Intelligence""]'",Artificial Intelligence,Computational Theory and Mathematics,Computer Science,Computer Science
https://openalex.org/W1510672157,https://doi.org/10.7551/mitpress/4711.001.0001,Models of Bounded Rationality,1997,"b'[{""id"":""https://openalex.org/T12137"",""display_name"":""Economic theories and models"",""score"":0.6207,""subfield"":{""id"":""https://openalex.org/subfields/2002"",""display_name"":""Economics and Econometrics""},""field"":{""id"":""https://openalex.org/fields/20"",""display_name"":""Economics, Econometrics and Finance""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T10785"",""display_name"":""Economic Theory and Institutions"",""score"":0.5824,""subfield"":{""id"":""https://openalex.org/subfields/2002"",""display_name"":""Economics and Econometrics""},""field"":{""id"":""https://openalex.org/fields/20"",""display_name"":""Economics, Econometrics and Finance""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T11270"",""display_name"":""Complex Systems and Time Series Analysis"",""score"":0.5333,""subfield"":{""id"":""https://openalex.org/subfields/2002"",""display_name"":""Economics and Econometrics""},""field"":{""id"":""https://openalex.org/fields/20"",""display_name"":""Economics, Econometrics and Finance""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Models of Bounded Rationality,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",4174,"b'[{""id"":""https://openalex.org/keywords/satisficing"",""display_name"":""Satisficing"",""score"":0.957829},{""id"":""https://openalex.org/keywords/bounded-rationality"",""display_name"":""Bounded rationality"",""score"":0.8999192},{""id"":""https://openalex.org/keywords/theme"",""display_name"":""Theme (computing)"",""score"":0.42657375},{""id"":""https://openalex.org/keywords/empirical-research"",""display_name"":""Empirical Research"",""score"":0.41692507}]'",b'[]',"b'[""Economics and Econometrics""]'",Developmental and Educational Psychology,Experimental and Cognitive Psychology,Psychology,Psychology
https://openalex.org/W2319350549,https://doi.org/10.2307/2228083,Models of Man.,1959,"b'[{""id"":""https://openalex.org/T12137"",""display_name"":""Economic theories and models"",""score"":0.1457,""subfield"":{""id"":""https://openalex.org/subfields/2002"",""display_name"":""Economics and Econometrics""},""field"":{""id"":""https://openalex.org/fields/20"",""display_name"":""Economics, Econometrics and Finance""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Models of Man.,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5001477731"",""display_name"":""G. L. S. Shackle"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I146655781"",""display_name"":""University of Liverpool"",""ror"":""https://ror.org/04xs57h96"",""country_code"":""GB"",""type"":""education"",""lineage"":[""https://openalex.org/I146655781""]}],""countries"":[""GB""],""is_corresponding"":true,""raw_author_name"":""G. L. S. Shackle"",""raw_affiliation_strings"":[""University of Liverpool""],""affiliations"":[{""raw_affiliation_string"":""University of Liverpool"",""institution_ids"":[""https://openalex.org/I146655781""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",3748,b'[]',b'[]',"b'[""Economics and Econometrics""]'",Computer Vision and Pattern Recognition,Experimental and Cognitive Psychology,Computer Science,Psychology
https://openalex.org/W1990100773,https://doi.org/10.1111/j.1551-6708.1987.tb00863.x,Why a Diagram is (Sometimes) Worth Ten Thousand Words,1987,"b'[{""id"":""https://openalex.org/T13083"",""display_name"":""Advanced Text Analysis Techniques"",""score"":0.9738,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10799"",""display_name"":""Data Visualization and Analytics"",""score"":0.9678,""subfield"":{""id"":""https://openalex.org/subfields/1707"",""display_name"":""Computer Vision and Pattern Recognition""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T11596"",""display_name"":""Constraint Satisfaction and Optimization"",""score"":0.925,""subfield"":{""id"":""https://openalex.org/subfields/1705"",""display_name"":""Computer Networks and Communications""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Why a Diagram is (Sometimes) Worth Ten Thousand Words,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5103337162"",""display_name"":""Jill H. Larkin"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Jill H. Larkin"",""raw_affiliation_strings"":[""Carnegie Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",3478,"b'[{""id"":""https://openalex.org/keywords/diagrammatic-reasoning"",""display_name"":""Diagrammatic reasoning"",""score"":0.9787226},{""id"":""https://openalex.org/keywords/representation"",""display_name"":""Representation"",""score"":0.6478348}]'",b'[]',"b'[""Computer Vision and Pattern Recognition"",""Artificial Intelligence"",""Computer Networks and Communications""]'",Computer Vision and Pattern Recognition,Developmental and Educational Psychology,Computer Science,Psychology
https://openalex.org/W1990100773,https://doi.org/10.1111/j.1551-6708.1987.tb00863.x,Why a Diagram is (Sometimes) Worth Ten Thousand Words,1987,"b'[{""id"":""https://openalex.org/T13083"",""display_name"":""Advanced Text Analysis Techniques"",""score"":0.9738,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10799"",""display_name"":""Data Visualization and Analytics"",""score"":0.9678,""subfield"":{""id"":""https://openalex.org/subfields/1707"",""display_name"":""Computer Vision and Pattern Recognition""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T11596"",""display_name"":""Constraint Satisfaction and Optimization"",""score"":0.925,""subfield"":{""id"":""https://openalex.org/subfields/1705"",""display_name"":""Computer Networks and Communications""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Why a Diagram is (Sometimes) Worth Ten Thousand Words,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5103337162"",""display_name"":""Jill H. Larkin"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Jill H. Larkin"",""raw_affiliation_strings"":[""Carnegie Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",3478,"b'[{""id"":""https://openalex.org/keywords/diagrammatic-reasoning"",""display_name"":""Diagrammatic reasoning"",""score"":0.9787226},{""id"":""https://openalex.org/keywords/representation"",""display_name"":""Representation"",""score"":0.6478348}]'",b'[]',"b'[""Computer Vision and Pattern Recognition"",""Artificial Intelligence"",""Computer Networks and Communications""]'",Computer Vision and Pattern Recognition,Developmental and Educational Psychology,Computer Science,Psychology
https://openalex.org/W1990100773,https://doi.org/10.1111/j.1551-6708.1987.tb00863.x,Why a Diagram is (Sometimes) Worth Ten Thousand Words,1987,"b'[{""id"":""https://openalex.org/T13083"",""display_name"":""Advanced Text Analysis Techniques"",""score"":0.9738,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10799"",""display_name"":""Data Visualization and Analytics"",""score"":0.9678,""subfield"":{""id"":""https://openalex.org/subfields/1707"",""display_name"":""Computer Vision and Pattern Recognition""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T11596"",""display_name"":""Constraint Satisfaction and Optimization"",""score"":0.925,""subfield"":{""id"":""https://openalex.org/subfields/1705"",""display_name"":""Computer Networks and Communications""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Why a Diagram is (Sometimes) Worth Ten Thousand Words,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5103337162"",""display_name"":""Jill H. Larkin"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Jill H. Larkin"",""raw_affiliation_strings"":[""Carnegie Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",3478,"b'[{""id"":""https://openalex.org/keywords/diagrammatic-reasoning"",""display_name"":""Diagrammatic reasoning"",""score"":0.9787226},{""id"":""https://openalex.org/keywords/representation"",""display_name"":""Representation"",""score"":0.6478348}]'",b'[]',"b'[""Computer Vision and Pattern Recognition"",""Artificial Intelligence"",""Computer Networks and Communications""]'",Computer Vision and Pattern Recognition,Developmental and Educational Psychology,Computer Science,Psychology
https://openalex.org/W1977153588,https://doi.org/10.2307/257591,The New Science of Management Decision,1978,"b'[{""id"":""https://openalex.org/T11810"",""display_name"":""Complex Systems and Decision Making"",""score"":0.3035,""subfield"":{""id"":""https://openalex.org/subfields/1803"",""display_name"":""Management Science and Operations Research""},""field"":{""id"":""https://openalex.org/fields/18"",""display_name"":""Decision Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",The New Science of Management Decision,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5052690852"",""display_name"":""James C. Hershauer"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""James C. Hershauer"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I196817621"",""display_name"":""Carnegie Institution for Science"",""ror"":""https://ror.org/04jr01610"",""country_code"":""US"",""type"":""nonprofit"",""lineage"":[""https://openalex.org/I196817621""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Graduate School of Industrial Administration, Carnegie Institute of Technology, Pittsburgh, PA, US""],""affiliations"":[{""raw_affiliation_string"":""Graduate School of Industrial Administration, Carnegie Institute of Technology, Pittsburgh, PA, US"",""institution_ids"":[""https://openalex.org/I196817621""]}]}]'",3327,"b'[{""id"":""https://openalex.org/keywords/industrial-management"",""display_name"":""Industrial management"",""score"":0.4556194}]'",b'[]',"b'[""Management Science and Operations Research""]'",Artificial Intelligence,Artificial Intelligence,Computer Science,Computer Science
https://openalex.org/W2329029318,https://doi.org/10.2307/1926487,Models of Man--Social and Rational,1958,"b'[{""id"":""https://openalex.org/T13498"",""display_name"":""Economic Development and Digital Transformation"",""score"":0.0535,""subfield"":{""id"":""https://openalex.org/subfields/2000"",""display_name"":""General Economics, Econometrics and Finance""},""field"":{""id"":""https://openalex.org/fields/20"",""display_name"":""Economics, Econometrics and Finance""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Models of Man--Social and Rational,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5001761955"",""display_name"":""Robert M. Solow"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Robert M. Solow"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",3231,b'[]',b'[]',"b'[""General Economics, Econometrics and Finance""]'",Economics and Econometrics,Economics and Econometrics,"Economics, Econometrics and Finance","Economics, Econometrics and Finance"
https://openalex.org/W4243216998,https://doi.org/10.7551/mitpress/5657.001.0001,Protocol Analysis,1993,"b'[{""id"":""https://openalex.org/T11504"",""display_name"":""Advanced Authentication Protocols Security"",""score"":0.9812,""subfield"":{""id"":""https://openalex.org/subfields/1705"",""display_name"":""Computer Networks and Communications""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Protocol Analysis,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5033303691"",""display_name"":""K. Anders Ericsson"",""orcid"":""https://orcid.org/0000-0002-3763-8089""},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""K. Anders Ericsson"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",3161,b'[]',b'[]',"b'[""Computer Networks and Communications""]'",Artificial Intelligence,Computer Vision and Pattern Recognition,Computer Science,Computer Science
